date,campaign_id,campaign_name,objective,placement,market,device,impressions,reach,clicks,link_clicks,cost,purchases,purchase_value,add_to_cart,landing_page_views,frequency
2024-08-12,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12259,4845,497,312,202.02,14.5,1948.67,61,282,2.53
2024-08-12,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4008,2630,86,52,39.35,1.2,152.65,4,43,1.52
2024-08-12,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,13166,8258,194,155,142.09,3.0,367.12,9,138,1.59
2024-08-12,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4956,3817,145,95,29.34,0.9,81.77,3,81,1.3
2024-08-12,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,14473,11089,487,303,94.41,2.3,235.5,7,255,1.31
2024-08-12,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2431,1610,67,45,35.65,1.0,125.31,3,38,1.51
2024-08-12,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8381,5321,222,146,103.31,3.9,487.26,12,118,1.57
2024-08-12,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3475,2450,55,39,26.13,0.5,68.66,1,34,1.42
2024-08-12,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,10590,7750,158,115,91.42,1.9,228.4,6,92,1.37
2024-08-13,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5684,3127,119,87,78.06,1.6,224.02,5,77,1.82
2024-08-13,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,21747,11429,566,350,265.4,7.4,1009.3,30,295,1.9
2024-08-13,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3552,1499,140,94,72.54,3.3,539.69,6,71,2.37
2024-08-13,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13013,5484,369,330,246.59,16.1,2463.25,55,280,2.37
2024-08-13,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5186,3812,137,82,49.13,1.2,140.02,4,73,1.36
2024-08-13,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,11421,8308,205,144,103.09,2.6,296.9,8,126,1.37
2024-08-13,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5150,4018,143,97,32.61,0.8,66.07,2,83,1.28
2024-08-13,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,15812,15305,534,302,93.46,2.4,234.1,8,261,1.03
2024-08-13,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2926,1886,100,61,40.04,2.2,260.55,9,49,1.55
2024-08-13,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7722,5367,229,140,116.04,3.6,510.1,9,130,1.44
2024-08-13,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3495,2579,53,36,27.71,0.5,63.27,2,30,1.35
2024-08-13,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8816,6390,113,86,66.68,1.6,188.45,4,76,1.38
2024-08-14,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7160,4250,182,125,79.7,1.9,270.91,6,96,1.68
2024-08-14,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,20370,10962,493,360,267.9,8.0,981.8,21,319,1.86
2024-08-14,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4411,1706,137,102,81.66,4.6,754.1,19,90,2.59
2024-08-14,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12597,5034,424,282,232.88,10.7,1589.07,46,249,2.5
2024-08-14,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4375,2929,92,56,41.27,1.1,158.23,4,48,1.49
2024-08-14,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16175,11111,391,237,150.56,4.1,502.78,17,209,1.46
2024-08-14,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4150,3235,152,92,25.51,0.9,81.95,2,82,1.28
2024-08-14,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16952,12507,565,320,86.24,2.7,273.46,8,293,1.36
2024-08-14,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2884,2053,69,51,38.73,1.6,171.07,5,44,1.4
2024-08-14,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8923,5650,218,146,115.97,4.4,570.37,13,131,1.58
2024-08-14,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2910,1852,58,35,25.01,0.5,61.15,1,27,1.57
2024-08-14,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9379,6400,139,101,76.96,1.6,164.67,6,84,1.47
2024-08-15,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7245,3843,150,93,95.63,2.1,259.13,6,77,1.89
2024-08-15,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,16054,7971,368,251,235.25,5.4,744.57,23,207,2.01
2024-08-15,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3224,1504,105,72,67.03,2.6,424.7,10,59,2.14
2024-08-15,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12998,5246,570,310,267.89,15.2,2326.75,64,267,2.48
2024-08-15,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4556,2629,68,47,43.63,1.0,115.09,4,42,1.73
2024-08-15,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,15428,9869,452,254,138.24,4.6,525.14,16,218,1.56
2024-08-15,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4355,3029,115,71,26.34,0.7,66.86,3,58,1.44
2024-08-15,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16817,13261,505,315,97.81,2.8,278.56,7,273,1.27
2024-08-15,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2850,1653,50,43,39.04,1.1,145.31,3,34,1.72
2024-08-15,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8478,5486,235,164,124.19,4.4,585.63,12,124,1.55
2024-08-15,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2685,1879,38,32,23.48,0.5,60.51,1,28,1.43
2024-08-15,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,7011,6064,125,87,73.32,1.1,121.17,4,77,1.16
2024-08-16,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7856,4729,204,131,112.17,2.7,345.05,8,111,1.66
2024-08-16,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,22688,12139,531,361,254.45,9.2,1171.08,30,316,1.87
2024-08-16,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4199,2103,128,105,76.23,4.0,535.9,11,86,2.0
2024-08-16,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11399,4479,347,230,218.83,10.7,1562.81,37,197,2.54
2024-08-16,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,6339,4040,160,94,50.74,1.9,237.79,8,87,1.57
2024-08-16,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16001,10221,343,272,137.28,4.6,489.62,16,217,1.57
2024-08-16,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,6331,4640,204,142,30.58,1.1,108.56,3,120,1.36
2024-08-16,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,15064,12394,475,291,101.53,1.9,160.05,6,253,1.22
2024-08-16,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2574,1827,67,42,33.96,1.0,122.34,3,33,1.41
2024-08-16,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,9282,6096,195,141,123.2,4.3,648.75,10,118,1.52
2024-08-16,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3464,2316,51,34,26.01,0.5,63.11,1,28,1.5
2024-08-16,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11535,8194,137,103,82.8,1.6,169.42,5,89,1.41
2024-08-17,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,4798,2620,126,75,64.92,1.7,248.21,6,62,1.83
2024-08-17,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,18845,10810,483,290,241.78,6.7,997.98,27,252,1.74
2024-08-17,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2884,1147,122,77,50.98,3.5,530.05,13,62,2.51
2024-08-17,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,14662,5253,600,364,209.9,17.1,2636.01,64,321,2.79
2024-08-17,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3196,2187,66,41,33.51,0.8,99.54,2,36,1.46
2024-08-17,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,8620,5424,124,94,96.24,1.7,206.28,7,75,1.59
2024-08-17,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,4356,3488,134,101,23.37,0.9,92.83,3,88,1.25
2024-08-17,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,8586,5723,320,172,60.05,1.3,134.16,5,142,1.5
2024-08-17,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1982,1134,48,33,23.28,0.8,107.59,2,27,1.75
2024-08-17,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6932,4688,222,142,86.73,4.0,508.59,13,132,1.48
2024-08-17,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2055,1454,39,24,16.79,0.4,47.07,1,18,1.41
2024-08-17,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6009,4494,93,58,45.17,0.9,101.72,2,49,1.34
2024-08-18,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,3369,1862,64,51,41.43,1.2,143.0,3,44,1.81
2024-08-18,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,17939,10663,449,274,225.39,6.5,1030.43,20,235,1.68
2024-08-18,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2891,1370,124,72,59.79,4.4,697.16,14,58,2.11
2024-08-18,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9918,4255,374,242,191.54,11.6,1614.77,36,188,2.33
2024-08-18,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3708,2234,84,55,34.03,1.0,121.86,3,49,1.66
2024-08-18,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,10480,6043,198,153,94.14,3.3,407.55,12,136,1.73
2024-08-18,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,2860,2268,64,48,18.8,0.4,36.97,1,43,1.26
2024-08-18,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,11554,8708,334,203,70.19,1.7,177.72,7,167,1.33
2024-08-18,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1648,1187,45,29,23.84,0.8,110.47,2,26,1.39
2024-08-18,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,5935,4272,115,84,78.37,2.6,323.54,10,69,1.39
2024-08-18,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2356,1823,35,25,17.5,0.3,34.0,1,22,1.29
2024-08-18,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,5999,4051,89,68,53.85,1.0,120.49,4,59,1.48
2024-08-19,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9546,5445,249,149,107.02,3.2,413.26,12,119,1.75
2024-08-19,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,29238,19188,770,439,333.35,10.3,1419.46,36,370,1.52
2024-08-19,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4538,1787,198,128,63.23,6.2,1047.83,22,108,2.54
2024-08-19,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9704,3724,290,219,210.0,11.3,1554.32,50,160,2.61
2024-08-19,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5473,3388,123,69,54.53,1.3,144.73,3,59,1.62
2024-08-19,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17342,10886,318,212,139.71,4.1,550.75,16,173,1.59
2024-08-19,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5369,4622,197,111,32.42,0.9,78.52,3,88,1.16
2024-08-19,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16278,12695,461,314,102.8,2.5,234.56,6,282,1.28
2024-08-19,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2496,1626,60,46,35.54,1.0,119.11,3,37,1.53
2024-08-19,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,6303,4929,185,104,107.02,2.9,342.03,11,88,1.28
2024-08-19,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2918,2200,41,28,23.8,0.4,46.04,1,24,1.33
2024-08-19,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,11023,7571,196,127,84.61,1.8,189.98,6,98,1.46
2024-08-20,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9692,6029,219,132,90.22,3.1,385.14,12,117,1.61
2024-08-20,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,25465,14386,497,378,274.25,8.7,1156.32,32,325,1.77
2024-08-20,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4779,1881,161,114,84.48,6.0,752.85,23,93,2.54
2024-08-20,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11480,5213,361,263,212.06,11.5,1614.03,49,243,2.2
2024-08-20,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3523,2060,67,48,35.3,0.8,90.25,2,38,1.71
2024-08-20,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17083,10850,297,194,137.9,3.2,392.93,13,178,1.57
2024-08-20,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3936,3102,102,82,21.65,0.6,60.63,2,71,1.27
2024-08-20,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,15827,11988,508,318,98.18,1.9,213.47,4,255,1.32
2024-08-20,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2427,2127,69,43,36.27,1.3,153.43,4,35,1.14
2024-08-20,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8489,6092,241,159,106.59,4.7,597.56,18,141,1.39
2024-08-20,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2687,1955,40,29,19.66,0.5,66.61,1,24,1.37
2024-08-20,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,12627,8998,213,152,82.17,1.9,215.25,6,123,1.4
2024-08-21,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9808,6002,237,145,116.74,3.2,432.16,9,132,1.63
2024-08-21,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,21629,11675,480,351,298.7,7.3,1051.22,31,281,1.85
2024-08-21,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4648,1968,198,119,80.06,5.6,818.53,21,99,2.36
2024-08-21,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,11930,5723,408,322,244.73,16.6,2363.1,47,283,2.08
2024-08-21,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5693,3954,94,72,48.68,1.1,133.22,3,62,1.44
2024-08-21,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,17623,10900,363,275,164.94,5.7,742.6,22,248,1.62
2024-08-21,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5688,4023,209,126,32.14,1.0,94.27,3,112,1.41
2024-08-21,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,18240,13685,522,317,104.74,2.3,244.45,6,283,1.33
2024-08-21,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,3002,1896,80,50,38.75,1.4,150.91,4,41,1.58
2024-08-21,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,8538,5037,254,179,130.31,4.9,592.35,15,138,1.69
2024-08-21,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3561,2550,66,47,24.83,0.7,86.34,2,40,1.4
2024-08-21,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9134,7067,133,108,71.38,1.8,183.75,7,90,1.29
2024-08-22,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,6014,3110,138,86,79.54,1.4,162.77,5,72,1.93
2024-08-22,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,18703,11219,397,275,217.45,6.2,801.52,26,238,1.67
2024-08-22,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4083,1685,149,89,82.06,4.1,621.86,12,73,2.42
2024-08-22,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13001,4893,554,350,257.07,16.0,2366.33,66,291,2.66
2024-08-22,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,5579,3681,96,70,48.74,1.4,149.88,4,59,1.52
2024-08-22,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,12068,7391,239,163,109.59,3.2,380.64,11,140,1.63
2024-08-22,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,6180,4946,166,115,34.58,1.1,115.04,3,94,1.25
2024-08-22,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,17873,14595,570,405,97.52,3.6,396.15,11,328,1.22
2024-08-22,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2893,1910,79,51,36.1,1.7,226.4,6,39,1.51
2024-08-22,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7188,6312,203,138,117.97,3.5,465.54,15,121,1.14
2024-08-22,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,3282,2317,56,39,23.78,0.6,84.58,2,35,1.42
2024-08-22,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,8284,5882,142,82,61.59,1.4,154.13,6,69,1.41
2024-08-23,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,9654,5127,279,165,122.43,3.9,501.28,14,134,1.88
2024-08-23,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,25675,16633,653,387,285.34,9.5,1226.91,41,319,1.54
2024-08-23,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,4258,1880,161,115,59.93,5.5,933.65,16,100,2.26
2024-08-23,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,15113,5454,527,366,248.62,20.6,3219.23,82,332,2.77
2024-08-23,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,4029,2623,71,49,43.06,0.8,102.31,2,40,1.54
2024-08-23,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,16393,10521,335,214,151.45,4.0,466.05,15,179,1.56
2024-08-23,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,5604,3996,171,112,28.69,1.0,96.18,2,95,1.4
2024-08-23,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,16579,11408,415,249,96.86,2.2,228.04,3,225,1.45
2024-08-23,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2465,1666,73,46,32.76,1.4,186.42,5,39,1.48
2024-08-23,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,7523,4680,234,146,97.42,3.8,509.6,10,130,1.61
2024-08-23,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2581,2099,47,33,24.13,0.5,58.4,1,27,1.23
2024-08-23,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,9155,6294,126,91,68.11,1.1,121.4,4,74,1.45
2024-08-24,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5018,2873,135,92,63.95,2.1,293.61,8,79,1.75
2024-08-24,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,13721,7684,275,196,206.24,3.4,471.05,7,166,1.79
2024-08-24,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2586,1211,85,58,56.98,2.5,358.51,8,46,2.13
2024-08-24,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,13223,5300,512,310,182.77,16.9,2467.86,71,259,2.49
2024-08-24,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,2777,1666,57,36,30.99,0.7,83.53,1,30,1.67
2024-08-24,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,12044,7020,221,162,113.02,2.5,296.23,8,140,1.72
2024-08-24,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3791,2689,105,76,21.35,0.6,66.62,2,66,1.41
2024-08-24,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,9640,6255,234,177,63.78,1.4,149.81,4,142,1.54
2024-08-24,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,1865,1285,58,35,27.68,1.0,124.72,3,28,1.45
2024-08-24,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,5466,3793,159,90,74.49,3.2,388.68,11,75,1.44
2024-08-24,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,2341,1949,33,26,21.18,0.5,59.53,1,21,1.2
2024-08-24,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6429,4238,110,62,54.14,1.1,117.64,3,57,1.52
2024-08-25,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,5777,3013,169,112,69.79,2.3,303.12,8,92,1.92
2024-08-25,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,17568,10308,350,283,192.06,6.9,752.62,17,234,1.7
2024-08-25,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,2570,1023,98,62,52.41,2.5,379.18,7,52,2.51
2024-08-25,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,9039,3568,383,229,149.63,8.3,1237.43,25,203,2.53
2024-08-25,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,desktop,3320,2198,58,46,33.15,0.7,75.43,2,40,1.51
2024-08-25,meta_conv_prospecting_uk_003,UK - Conversions - Prospecting,Conversions,Feed,UK,mobile,5450,3370,89,59,58.63,1.2,150.91,4,46,1.62
2024-08-25,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,desktop,3537,2392,144,75,19.26,0.6,56.52,2,68,1.48
2024-08-25,meta_traffic_awareness_fr_004,FR - Traffic - Awareness,Traffic,Stories,FR,mobile,9569,7304,269,192,58.13,1.5,147.84,5,170,1.31
2024-08-25,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,desktop,2297,1580,56,37,29.46,1.0,127.4,4,27,1.45
2024-08-25,meta_reels_conv_us_005,US - Reels - Conversions,Conversions,Reels,US,mobile,5784,3719,157,94,77.26,2.9,378.98,11,76,1.56
2024-08-25,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,desktop,1744,1327,30,21,15.01,0.3,40.29,0,17,1.31
2024-08-25,meta_conv_prospecting_de_006,DE - Conversions - Prospecting,Conversions,Feed,DE,mobile,6253,4586,95,65,54.79,1.1,123.68,3,54,1.36
2024-08-26,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,desktop,7997,4830,129,108,101.52,2.1,290.34,8,94,1.66
2024-08-26,meta_conv_prospecting_us_001,US - Conversions - Prospecting - LAL,Conversions,Feed,US,mobile,24266,12694,662,374,299.49,8.1,1166.14,32,329,1.91
2024-08-26,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,desktop,3007,1215,90,71,59.17,3.2,481.29,9,55,2.47
2024-08-26,meta_conv_retargeting_us_002,US - Conversions - Retargeting - DPA,Conversions,Feed,US,mobile,12655,4986,523,352,247.66,15.7,2182.23,42,326,2.54
